Year,County,Region,Stage,Type,Count
2020,Guadalupe,8-San Antonio,Investigation,Family/Kinship Foster Home,11
2020,Guadalupe,8-San Antonio,Investigation,Non-Relative Foster Home,8
2020,Guadalupe,8-San Antonio,Investigation,Other,3
2020,Guadalupe,8-San Antonio,Family Preservation,Emergency Shelter,5
2020,Guadalupe,8-San Antonio,Family Preservation,Family/Kinship Foster Home,14
2020,Guadalupe,8-San Antonio,Family Preservation,Non-Relative Foster Home,1
2020,Guadalupe,8-San Antonio,Family Preservation,Other,1
2020,Hale,1-Lubbock,Investigation,Family/Kinship Foster Home,12
2020,Hale,1-Lubbock,Investigation,Non-Relative Foster Home,5
2020,Hale,1-Lubbock,Investigation,Other,3
2020,Hale,1-Lubbock,Investigation,GRO/RTC,1
2020,Hall,1-Lubbock,Family Preservation,Family/Kinship Foster Home,4
2020,Hamilton,7-Austin,Investigation,Emergency Shelter,2
2020,Hamilton,7-Austin,Investigation,Family/Kinship Foster Home,3
2020,Hamilton,7-Austin,Investigation,Other,3
2020,Hansford,1-Lubbock,Family Preservation,Emergency Shelter,2
2020,Hardin,5-Beaumont,Investigation,Emergency Shelter,3
2020,Hardin,5-Beaumont,Investigation,Family/Kinship Foster Home,36
2020,Hardin,5-Beaumont,Investigation,GRO/RTC,2
2020,Hardin,5-Beaumont,Investigation,Non-Relative Foster Home,12
2020,Hardin,5-Beaumont,Investigation,Other,3
2020,Hardin,5-Beaumont,Family Preservation,Family/Kinship Foster Home,6
2020,Hardin,5-Beaumont,Family Preservation,Non-Relative Foster Home,2
2020,Harris,6-Houston,Investigation,Emergency Shelter,56
2020,Harris,6-Houston,Investigation,Family/Kinship Foster Home,275
2020,Harris,6-Houston,Investigation,GRO/RTC,12
2020,Harris,6-Houston,Investigation,Non-Relative Foster Home,267
2020,Harris,6-Houston,Investigation,Other,165
2020,Harris,6-Houston,Investigation,GRO/RTC,8
2020,Harris,6-Houston,Family Preservation,Emergency Shelter,6
2020,Harris,6-Houston,Family Preservation,Family/Kinship Foster Home,91
2020,Harris,6-Houston,Family Preservation,Non-Relative Foster Home,55
2020,Harris,6-Houston,Family Preservation,Other,14
2020,Harris,6-Houston,Family Preservation,GRO/RTC,1
2020,Harrison,4-Tyler,Investigation,Emergency Shelter,2
2020,Harrison,4-Tyler,Investigation,Family/Kinship Foster Home,27
2020,Harrison,4-Tyler,Investigation,Non-Relative Foster Home,21
2020,Harrison,4-Tyler,Investigation,Other,8
2020,Harrison,4-Tyler,Family Preservation,Family/Kinship Foster Home,12
2020,Hartley,1-Lubbock,Investigation,Family/Kinship Foster Home,3
2020,Haskell,2-Abilene,Investigation,Non-Relative Foster Home,4
2020,Haskell,2-Abilene,Family Preservation,Family/Kinship Foster Home,1
2020,Haskell,2-Abilene,Family Preservation,Non-Relative Foster Home,3
2020,Hays,7-Austin,Investigation,Emergency Shelter,14
2020,Hays,7-Austin,Investigation,Family/Kinship Foster Home,57
2020,Hays,7-Austin,Investigation,GRO/RTC,3
2020,Hays,7-Austin,Investigation,Non-Relative Foster Home,28
2020,Hays,7-Austin,Investigation,Other,27
2020,Hays,7-Austin,Investigation,GRO/RTC,4
2020,Hays,7-Austin,Family Preservation,Family/Kinship Foster Home,20
2020,Hays,7-Austin,Family Preservation,Non-Relative Foster Home,3
2020,Hays,7-Austin,Family Preservation,Other,13
2020,Hemphill,1-Lubbock,Family Preservation,Family/Kinship Foster Home,1
2020,Henderson,4-Tyler,Investigation,Emergency Shelter,18
2020,Henderson,4-Tyler,Investigation,Family/Kinship Foster Home,32
2020,Henderson,4-Tyler,Investigation,GRO/RTC,5
2020,Henderson,4-Tyler,Investigation,Non-Relative Foster Home,46
2020,Henderson,4-Tyler,Investigation,Other,9
2020,Henderson,4-Tyler,Family Preservation,Emergency Shelter,8
2020,Henderson,4-Tyler,Family Preservation,Family/Kinship Foster Home,9
2020,Henderson,4-Tyler,Family Preservation,GRO/RTC,1
2020,Henderson,4-Tyler,Family Preservation,Non-Relative Foster Home,15
2020,Henderson,4-Tyler,Family Preservation,Other,5
2020,Hidalgo,11-Edinburg,Investigation,Emergency Shelter,38
2020,Hidalgo,11-Edinburg,Investigation,Family/Kinship Foster Home,27
2020,Hidalgo,11-Edinburg,Investigation,GRO/RTC,1
2020,Hidalgo,11-Edinburg,Investigation,Non-Relative Foster Home,81
2020,Hidalgo,11-Edinburg,Investigation,Other,15
2020,Hidalgo,11-Edinburg,Family Preservation,Emergency Shelter,3
2020,Hidalgo,11-Edinburg,Family Preservation,Family/Kinship Foster Home,84
2020,Hidalgo,11-Edinburg,Family Preservation,Non-Relative Foster Home,40
2020,Hidalgo,11-Edinburg,Family Preservation,Other,17
2020,Hill,7-Austin,Investigation,Emergency Shelter,4
2020,Hill,7-Austin,Investigation,Family/Kinship Foster Home,15
2020,Hill,7-Austin,Investigation,GRO/RTC,5
2020,Hill,7-Austin,Investigation,Non-Relative Foster Home,20
2020,Hill,7-Austin,Investigation,Other,4
2020,Hill,7-Austin,Investigation,GRO/RTC,1
2020,Hill,7-Austin,Family Preservation,Non-Relative Foster Home,1
2020,Hockley,1-Lubbock,Investigation,Emergency Shelter,7
2020,Hockley,1-Lubbock,Investigation,Family/Kinship Foster Home,13
2020,Hockley,1-Lubbock,Investigation,Non-Relative Foster Home,14
2020,Hockley,1-Lubbock,Investigation,Other,2
2020,Hockley,1-Lubbock,Family Preservation,Family/Kinship Foster Home,3
2020,Hood,3-Arlington,Investigation,Emergency Shelter,2
2020,Hood,3-Arlington,Investigation,Family/Kinship Foster Home,3
2020,Hood,3-Arlington,Investigation,GRO/RTC,2
2020,Hood,3-Arlington,Investigation,Non-Relative Foster Home,16
2020,Hood,3-Arlington,Investigation,Other,7
2020,Hood,3-Arlington,Investigation,GRO/RTC,1
2020,Hood,3-Arlington,Family Preservation,Family/Kinship Foster Home,4
2020,Hopkins,4-Tyler,Investigation,Emergency Shelter,5
2020,Hopkins,4-Tyler,Investigation,Family/Kinship Foster Home,7
2020,Hopkins,4-Tyler,Investigation,Non-Relative Foster Home,22
2020,Hopkins,4-Tyler,Investigation,Other,2
2020,Hopkins,4-Tyler,Family Preservation,Non-Relative Foster Home,2
2020,Hopkins,4-Tyler,Family Preservation,Other,1
2020,Houston,5-Beaumont,Investigation,Family/Kinship Foster Home,7
2020,Houston,5-Beaumont,Investigation,Non-Relative Foster Home,7
2020,Houston,5-Beaumont,Investigation,Other,1
2020,Houston,5-Beaumont,Family Preservation,Family/Kinship Foster Home,4
2020,Howard,9-Midland,Investigation,Emergency Shelter,7
2020,Howard,9-Midland,Investigation,Family/Kinship Foster Home,39
2020,Howard,9-Midland,Investigation,Non-Relative Foster Home,5
2020,Howard,9-Midland,Investigation,Other,5
2020,Howard,9-Midland,Family Preservation,Emergency Shelter,3
2020,Howard,9-Midland,Family Preservation,Family/Kinship Foster Home,7
2020,Howard,9-Midland,Family Preservation,Other,2
2020,Hunt,3-Arlington,Investigation,Emergency Shelter,8
2020,Hunt,3-Arlington,Investigation,Family/Kinship Foster Home,23
2020,Hunt,3-Arlington,Investigation,Non-Relative Foster Home,37
2020,Hunt,3-Arlington,Investigation,Other,13
2020,Hunt,3-Arlington,Investigation,GRO/RTC,1
2020,Hunt,3-Arlington,Family Preservation,Emergency Shelter,10
2020,Hunt,3-Arlington,Family Preservation,Family/Kinship Foster Home,13
2020,Hunt,3-Arlington,Family Preservation,Non-Relative Foster Home,10
2020,Hutchinson,1-Lubbock,Investigation,Emergency Shelter,4
2020,Hutchinson,1-Lubbock,Investigation,Family/Kinship Foster Home,4
2020,Hutchinson,1-Lubbock,Investigation,Non-Relative Foster Home,9
2020,Hutchinson,1-Lubbock,Investigation,Other,3
2020,Hutchinson,1-Lubbock,Family Preservation,Family/Kinship Foster Home,2
2020,Hutchinson,1-Lubbock,Family Preservation,GRO/RTC,3
2020,Hutchinson,1-Lubbock,Family Preservation,Other,1
2020,Jack,2-Abilene,Investigation,Emergency Shelter,1
2020,Jack,2-Abilene,Investigation,Family/Kinship Foster Home,3
2020,Jack,2-Abilene,Investigation,Other,2
2020,Jack,2-Abilene,Family Preservation,Family/Kinship Foster Home,5
2020,Jackson,8-San Antonio,Investigation,Family/Kinship Foster Home,4
2020,Jackson,8-San Antonio,Investigation,Non-Relative Foster Home,1
2020,Jackson,8-San Antonio,Investigation,Other,2
2020,Jackson,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2020,Jackson,8-San Antonio,Family Preservation,Non-Relative Foster Home,2
2020,Jasper,5-Beaumont,Investigation,Family/Kinship Foster Home,16
2020,Jasper,5-Beaumont,Investigation,Non-Relative Foster Home,18
2020,Jasper,5-Beaumont,Investigation,Other,4
2020,Jasper,5-Beaumont,Family Preservation,Family/Kinship Foster Home,5
2020,Jasper,5-Beaumont,Family Preservation,Non-Relative Foster Home,1
2020,Jefferson,5-Beaumont,Investigation,Emergency Shelter,12
2020,Jefferson,5-Beaumont,Investigation,Family/Kinship Foster Home,31
2020,Jefferson,5-Beaumont,Investigation,GRO/RTC,2
2020,Jefferson,5-Beaumont,Investigation,Non-Relative Foster Home,102
2020,Jefferson,5-Beaumont,Investigation,Other,25
2020,Jefferson,5-Beaumont,Family Preservation,Family/Kinship Foster Home,20
2020,Jefferson,5-Beaumont,Family Preservation,Non-Relative Foster Home,14
2020,Jefferson,5-Beaumont,Family Preservation,Other,7
2020,Jim Hogg,11-Edinburg,Investigation,Other,1
2020,Jim Hogg,11-Edinburg,Family Preservation,Family/Kinship Foster Home,2
2020,Jim Hogg,11-Edinburg,Family Preservation,Other,3
2020,Jim Wells,11-Edinburg,Investigation,Emergency Shelter,2
2020,Jim Wells,11-Edinburg,Investigation,Family/Kinship Foster Home,7
2020,Jim Wells,11-Edinburg,Investigation,Non-Relative Foster Home,8
2020,Jim Wells,11-Edinburg,Investigation,Other,4
2020,Jim Wells,11-Edinburg,Family Preservation,Emergency Shelter,6
2020,Jim Wells,11-Edinburg,Family Preservation,Family/Kinship Foster Home,4
2020,Jim Wells,11-Edinburg,Family Preservation,Other,4
2020,Johnson,3-Arlington,Investigation,Emergency Shelter,3
2020,Johnson,3-Arlington,Investigation,Family/Kinship Foster Home,5
2020,Johnson,3-Arlington,Investigation,GRO/RTC,6
2020,Johnson,3-Arlington,Investigation,Non-Relative Foster Home,41
2020,Johnson,3-Arlington,Investigation,Other,22
2020,Johnson,3-Arlington,Investigation,GRO/RTC,3
2020,Johnson,3-Arlington,Family Preservation,GRO/RTC,1
2020,Johnson,3-Arlington,Family Preservation,Non-Relative Foster Home,4
2020,Johnson,3-Arlington,Family Preservation,Other,5
2020,Jones,2-Abilene,Investigation,Emergency Shelter,4
2020,Jones,2-Abilene,Investigation,Family/Kinship Foster Home,5
2020,Jones,2-Abilene,Investigation,Other,1
2020,Jones,2-Abilene,Family Preservation,Family/Kinship Foster Home,2
2020,Jones,2-Abilene,Family Preservation,Non-Relative Foster Home,1
2020,Jones,2-Abilene,Family Preservation,GRO/RTC,1
2020,Karnes,8-San Antonio,Investigation,Emergency Shelter,4
2020,Karnes,8-San Antonio,Investigation,GRO/RTC,1
2020,Karnes,8-San Antonio,Investigation,Non-Relative Foster Home,6
2020,Karnes,8-San Antonio,Investigation,Other,1
2020,Karnes,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2020,Karnes,8-San Antonio,Family Preservation,Non-Relative Foster Home,3
2020,Kaufman,3-Arlington,Investigation,Emergency Shelter,14
2020,Kaufman,3-Arlington,Investigation,Family/Kinship Foster Home,9
2020,Kaufman,3-Arlington,Investigation,Non-Relative Foster Home,38
2020,Kaufman,3-Arlington,Investigation,Other,10
2020,Kaufman,3-Arlington,Family Preservation,Emergency Shelter,4
2020,Kaufman,3-Arlington,Family Preservation,Family/Kinship Foster Home,3
2020,Kaufman,3-Arlington,Family Preservation,Non-Relative Foster Home,11
2020,Kendall,8-San Antonio,Investigation,Family/Kinship Foster Home,3
2020,Kendall,8-San Antonio,Investigation,Non-Relative Foster Home,1
2020,Kendall,8-San Antonio,Investigation,Other,2
2020,Kendall,8-San Antonio,Family Preservation,Emergency Shelter,4
2020,Kendall,8-San Antonio,Family Preservation,Family/Kinship Foster Home,1
2020,Kerr,8-San Antonio,Investigation,Emergency Shelter,4
2020,Kerr,8-San Antonio,Investigation,Family/Kinship Foster Home,6
2020,Kerr,8-San Antonio,Investigation,Non-Relative Foster Home,4
2020,Kerr,8-San Antonio,Investigation,Other,5
2020,Kerr,8-San Antonio,Family Preservation,Family/Kinship Foster Home,4
2020,Kimble,9-Midland,Investigation,Family/Kinship Foster Home,2
2020,Kimble,9-Midland,Investigation,Non-Relative Foster Home,4
2020,Kinney,8-San Antonio,Investigation,Emergency Shelter,4
2020,Kinney,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2020,Kinney,8-San Antonio,Family Preservation,Family/Kinship Foster Home,2
2020,Kleberg,11-Edinburg,Investigation,Emergency Shelter,6
2020,Kleberg,11-Edinburg,Investigation,Family/Kinship Foster Home,4
2020,Kleberg,11-Edinburg,Investigation,Non-Relative Foster Home,1
2020,Kleberg,11-Edinburg,Investigation,Other,4
2020,Kleberg,11-Edinburg,Family Preservation,Emergency Shelter,1
2020,Kleberg,11-Edinburg,Family Preservation,Family/Kinship Foster Home,1
2020,Kleberg,11-Edinburg,Family Preservation,Non-Relative Foster Home,3
2020,Knox,2-Abilene,Investigation,Family/Kinship Foster Home,2
2020,Lamar,4-Tyler,Investigation,Emergency Shelter,3
2020,Lamar,4-Tyler,Investigation,Family/Kinship Foster Home,15
2020,Lamar,4-Tyler,Investigation,Non-Relative Foster Home,13
2020,Lamar,4-Tyler,Investigation,Other,8
2020,Lamar,4-Tyler,Family Preservation,Emergency Shelter,9
2020,Lamar,4-Tyler,Family Preservation,Family/Kinship Foster Home,8
2020,Lamar,4-Tyler,Family Preservation,Non-Relative Foster Home,5
2020,Lamar,4-Tyler,Family Preservation,Other,2
2020,Lamb,1-Lubbock,Investigation,Emergency Shelter,3
2020,Lamb,1-Lubbock,Investigation,Family/Kinship Foster Home,4
2020,Lamb,1-Lubbock,Investigation,Non-Relative Foster Home,2
2020,Lamb,1-Lubbock,Investigation,Other,1
2020,Lampasas,7-Austin,Investigation,Family/Kinship Foster Home,31
2020,Lampasas,7-Austin,Investigation,Non-Relative Foster Home,15
2020,Lampasas,7-Austin,Investigation,Other,2
2020,Lampasas,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2020,Lampasas,7-Austin,Family Preservation,Non-Relative Foster Home,2
2020,La Salle,8-San Antonio,Investigation,Emergency Shelter,1
2020,La Salle,8-San Antonio,Investigation,Family/Kinship Foster Home,2
2020,La Salle,8-San Antonio,Family Preservation,Emergency Shelter,2
2020,Lavaca,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2020,Lavaca,8-San Antonio,Investigation,Other,1
2020,Lavaca,8-San Antonio,Family Preservation,Family/Kinship Foster Home,1
2020,Lavaca,8-San Antonio,Family Preservation,Non-Relative Foster Home,2
2020,Lee,7-Austin,Investigation,Family/Kinship Foster Home,13
2020,Lee,7-Austin,Investigation,Non-Relative Foster Home,5
2020,Lee,7-Austin,Family Preservation,Family/Kinship Foster Home,2
2020,Lee,7-Austin,Family Preservation,Non-Relative Foster Home,1
2020,Leon,7-Austin,Investigation,Family/Kinship Foster Home,6
2020,Leon,7-Austin,Investigation,Non-Relative Foster Home,3
2020,Leon,7-Austin,Investigation,Other,1
2020,Leon,7-Austin,Family Preservation,Emergency Shelter,2
2020,Liberty,6-Houston,Investigation,Emergency Shelter,2
2020,Liberty,6-Houston,Investigation,Family/Kinship Foster Home,19
2020,Liberty,6-Houston,Investigation,Non-Relative Foster Home,12
2020,Liberty,6-Houston,Investigation,Other,7
2020,Liberty,6-Houston,Family Preservation,Family/Kinship Foster Home,2
2020,Limestone,7-Austin,Investigation,Family/Kinship Foster Home,19
2020,Limestone,7-Austin,Investigation,Non-Relative Foster Home,2
2020,Limestone,7-Austin,Investigation,Other,2
2020,Limestone,7-Austin,Family Preservation,Family/Kinship Foster Home,1
2020,Limestone,7-Austin,Family Preservation,Non-Relative Foster Home,2
2020,Lipscomb,1-Lubbock,Investigation,Emergency Shelter,3
2020,Lipscomb,1-Lubbock,Investigation,Non-Relative Foster Home,2
2020,Live Oak,11-Edinburg,Investigation,Family/Kinship Foster Home,5
2020,Live Oak,11-Edinburg,Investigation,Non-Relative Foster Home,1
2020,Live Oak,11-Edinburg,Family Preservation,Family/Kinship Foster Home,3
2020,Llano,7-Austin,Investigation,Family/Kinship Foster Home,32
2020,Llano,7-Austin,Investigation,Non-Relative Foster Home,4
2020,Llano,7-Austin,Investigation,Other,8
2020,Llano,7-Austin,Family Preservation,Emergency Shelter,4
2020,Llano,7-Austin,Family Preservation,Family/Kinship Foster Home,5
2020,Llano,7-Austin,Family Preservation,Other,3
2020,Lubbock,1-Lubbock,Investigation,Emergency Shelter,78
2020,Lubbock,1-Lubbock,Investigation,Family/Kinship Foster Home,78
2020,Lubbock,1-Lubbock,Investigation,GRO/RTC,10
2020,Lubbock,1-Lubbock,Investigation,Non-Relative Foster Home,114
2020,Lubbock,1-Lubbock,Investigation,Other,66
2020,Lubbock,1-Lubbock,Investigation,GRO/RTC,2
2020,Lubbock,1-Lubbock,Family Preservation,Emergency Shelter,10
2020,Lubbock,1-Lubbock,Family Preservation,Family/Kinship Foster Home,24
2020,Lubbock,1-Lubbock,Family Preservation,Non-Relative Foster Home,15
2020,Lubbock,1-Lubbock,Family Preservation,Other,4
2020,Lynn,1-Lubbock,Investigation,Family/Kinship Foster Home,1
2020,Lynn,1-Lubbock,Family Preservation,Emergency Shelter,1
2020,Lynn,1-Lubbock,Family Preservation,Non-Relative Foster Home,3
2020,Madison,7-Austin,Investigation,Family/Kinship Foster Home,4
2020,Madison,7-Austin,Investigation,Non-Relative Foster Home,1
2020,Madison,7-Austin,Investigation,Other,3
2020,Marion,4-Tyler,Investigation,Emergency Shelter,2
2020,Marion,4-Tyler,Investigation,Family/Kinship Foster Home,18
2020,Marion,4-Tyler,Investigation,Non-Relative Foster Home,4
2020,Martin,9-Midland,Investigation,Family/Kinship Foster Home,4
2020,Martin,9-Midland,Investigation,Other,1
2020,Mason,9-Midland,Investigation,Family/Kinship Foster Home,2
2020,Mason,9-Midland,Investigation,Non-Relative Foster Home,1
2020,Mason,9-Midland,Investigation,Other,2
2020,Matagorda,6-Houston,Investigation,Emergency Shelter,2
2020,Matagorda,6-Houston,Investigation,Family/Kinship Foster Home,8
2020,Matagorda,6-Houston,Investigation,Non-Relative Foster Home,8
2020,Matagorda,6-Houston,Investigation,Other,4
2020,Matagorda,6-Houston,Family Preservation,Family/Kinship Foster Home,4
2020,Matagorda,6-Houston,Family Preservation,Non-Relative Foster Home,4
2020,Maverick,8-San Antonio,Investigation,Family/Kinship Foster Home,1
2020,Maverick,8-San Antonio,Family Preservation,Emergency Shelter,7
2020,Maverick,8-San Antonio,Family Preservation,Family/Kinship Foster Home,4
2020,McCulloch,9-Midland,Investigation,Family/Kinship Foster Home,11
2020,McCulloch,9-Midland,Investigation,Non-Relative Foster Home,3
2020,McCulloch,9-Midland,Investigation,Other,1
2020,McCulloch,9-Midland,Family Preservation,Emergency Shelter,1
2020,McLennan,7-Austin,Investigation,Emergency Shelter,20
2020,McLennan,7-Austin,Investigation,Family/Kinship Foster Home,235
2020,McLennan,7-Austin,Investigation,GRO/RTC,2
2020,McLennan,7-Austin,Investigation,Non-Relative Foster Home,104
2020,McLennan,7-Austin,Investigation,Other,43
2020,McLennan,7-Austin,Investigation,GRO/RTC,2
2020,McLennan,7-Austin,Family Preservation,Emergency Shelter,4
2020,McLennan,7-Austin,Family Preservation,Family/Kinship Foster Home,69
2020,McLennan,7-Austin,Family Preservation,GRO/RTC,2
2020,McLennan,7-Austin,Family Preservation,Non-Relative Foster Home,27
2020,McLennan,7-Austin,Family Preservation,Other,4
2020,Medina,8-San Antonio,Investigation,Family/Kinship Foster Home,8
